gvkey,datadate,indfmt,tic,cusip,conm,caps,capx,capxv,ceq,ci,cibegni,citotal,cogs,cshfd,cstkcv,dlc,ebitda,fiao,fincf,fopox,exchg,cik,cshtr_c,mkvalt,prcc_f,prch_f,prcl_f,state
39961,12/31/2023,INDL,SG,87043Q108,SWEETGREEN INC,1267.469,89.672,89.672,482.597,-113.384,-113.384,-113.384,483.829,111.908,0.001,31.426,-60.64,-10.421,-5.199,87.491,11,1477815,432663324,1272.8207,11.3,16.58,6.1,CA
39963,3/31/2023,INDL,KD,50155Q100,KYNDRYL HOLDINGS INC,4426,865,865,1365,-1347,-1374,-1347,13482,226.7,0.01,426,639,-4,-141,119,11,1867072,605036743,3360.852,14.76,17.21,7.93,NY
39964,12/31/2023,INDL,REFI,167239102,CHICAGO ATLANTIC REA E F INC,277.483,0,0,271.853,38.71,38.71,38.71,18.618,18.344,0.01,66,44.282,-0.397,-24.309,-10.759,14,1867949,21001981,294.4275,16.18,17.65,12.91,IL
39968,12/31/2023,INDL,OND,74347G523,PROSHARES ON-DEMAND ETF,,,,,,,,,,,,,,,,17,,30156,,24.5968,25.4294,19.7232,MD
39969,12/31/2023,INDL,TINY,74347G465,PROSHARES NANOTECHNOLOGY ETF,,,,,,,,,,,,,,,,17,,152631,,41.737,42.14,28.2768,MD
39970,12/31/2023,INDL,TINT,74347G473,PROSHARES SMART MATERIAL ETF,,,,,,,,,,,,,,,,17,,42168,,34.0605,34.65,27.7306,MD
39972,12/31/2023,INDL,QQMG,46138G540,INVESCO ESG NASDAQ 100 ETF,,,,,,,,,,,,,,,,14,,1565643,,27.88,28.09,17.77,IL
39973,12/31/2023,INDL,QQJG,46138G532,INVESCO ESG NASDAQ N 100 ETF,,,,,,,,,,,,,,,,14,,301977,,20.8,20.95,17.3043,IL
39974,12/31/2023,INDL,BUFG,33740U778,FT VEST BUFFERED A GROW ETF,,,,,,,,,,,,,,,,21,,9536806,,21.28,21.41,17.79,IL
39975,12/31/2023,INDL,BUFT,33740U760,FT VEST BUFFERED AL DEFE ETF,,,,,,,,,,,,,,,,21,,9242708,,20.8266,20.86,18.38,IL
39981,12/31/2023,INDL,HOUR,44170P106,HOUR LOOP INC,5.728,0.015,0.015,4.453,-2.432,-2.43,-2.432,65.469,35.067,0.0001,0.734,-2.865,0,0,0.729,14,1874875,44101096,48.557,1.3841,4.89,1.3,WA
39989,12/31/2023,FS,BXSL,09261X102,BLACKSTONE SECURED LENDING F,4701.827,,,4952.041,,,,,,,,,,,,11,1736035,216636277,5135.0145,27.64,29.11,22.11,NY
39989,12/31/2023,INDL,BXSL,09261X102,BLACKSTONE SECURED LENDING F,4701.827,0,0,4952.041,611.951,611.951,611.951,223.192,167.615,0.001,0,920.325,-8.589,-432.161,-49.85,11,1736035,216636277,5135.0145,27.64,29.11,22.11,NY
39991,12/31/2023,INDL,INTS,45828J103,INTENSITY THERAPEUTICS INC,63.676,0,0,13.162,-10.538,-10.538,-10.538,0,13.364,0.0001,0.02,-8.319,-2.233,20.472,3.966,14,1567264,40665234,117.4861,8.57,11.44,2.0101,CT
39992,12/31/2023,INDL,NN,65345N106,NEXTNAV INC,837.416,2.751,2.751,78.734,-70.908,-71.735,-70.908,12.677,107.972,0.0001,2.523,-58.642,-1.861,68.984,25.393,14,1865631,103128940,494.5374,4.45,6.07,1.59,VA
39993,12/31/2023,INDL,CJET,G4465R111,CHIJET MOTOR CO INC,169.129,5.34,5.34,-132.834,-99.821,-98.501,-69.074,7.626,158.437,0.0001,332.107,-53.822,4.398,5.225,4.475,14,1957413,98798441,112.7833,0.702,13.02,0.7,
39997,12/31/2023,FS,NU,G6683N103,NU HOLDINGS LTD,4972.922,,,6406.385,1324.611,,,,,,324.049,,,,,11,1691493,6466170134,39700.2552,8.33,8.87,3.39,
39997,12/31/2023,INDL,NU,G6683N103,NU HOLDINGS LTD,4972.922,20.243,,6406.385,1324.611,1030.53,1324.611,4322.143,4857.579,0,324.049,3333.796,0,425.215,5553.81,11,1691493,6466170134,39700.2552,8.33,8.87,3.39,
39998,12/31/2023,INDL,ECDA,27877D104,ECD AUTOMOTIVE DESIGN INC,0,0.555,0.555,-10.019,-1.602,-1.602,-1.602,10.874,24.876,0.0001,0.315,-0.528,-3.186,10.665,0.072,14,1922858,15089475,39.2063,1.23,17,1.15,FL
40015,12/31/2023,INDL,LTRY,54570M207,LOTTERY COM INC,269.691,0,0,34.496,-25.81,-25.74,-25.537,5.667,2.596,0.001,6.027,-12.767,0,2.271,9.286,14,1673481,30735687.65,7.7967,2.71,16.598,1.22,TX
40016,12/31/2023,INDL,EDBL,28059P303,EDIBLE GARDEN AG INC,29.971,1.022,1.022,-0.288,-10.188,-10.188,-10.188,11.738,3.304,0.0001,0.421,-7.698,-0.259,9.953,0.775,14,1809750,236810337,2.8724,0.5034,16.98,0.3816,NJ
40024,12/31/2023,INDL,MTEK,M68057104,MARIS-TECH LTD,17.916,0.091,0.091,6.894,-2.71,-2.71,-2.71,2.043,7.908,,0.627,-2.869,0,-0.12,0.145,14,1872964,61708553,8.1942,1.04,1.54,0.71,
40028,12/31/2023,INDL,JPIE,46641Q159,JPMORGAN INCOME ETF,,,,,,,,,,,,,,,,17,,27771433,,45.61,46.465,43.72,NY
40032,12/31/2023,INDL,HEQT,82889N764,SIMPLIFY HEDGED EQUITY ETF,,,,,,,,,,,,,,,,17,,8590496,,25.26,27.13,20.53,NV
40036,12/31/2023,INDL,GXHGF,37964J104,GLOBAL X HIGH INTERE SAV ETF,,,,,,,,,,,,,,,,19,,31953754,,50,50.22,49.61,ON
40048,12/31/2023,INDL,MFUL,19423L615,MINDFUL CONSERVATIVE ETF,,,,,,,,,,,,,,,,21,,5877409,,20.93,21.99,20.53,MI
40052,12/31/2023,INDL,MOHR,19423L623,MOHR GROWTH ETF,,,,,,,,,,,,,,,,21,,7944638,,19.929,21,17.32,MI
40056,12/31/2023,INDL,RULE,19423L581,ADAPTIVE CORE ETF,,,,,,,,,,,,,,,,21,,4924300,,20.37,20.75,17.75,MI
40064,12/31/2023,INDL,USG,90290T866,USCF GOLD STRTY PLUS INC FND,,,,,,,,,,,,,,,,17,,368748,,25.3505,29.58,22.935,CA
40068,1/31/2023,INDL,DTLIF,23344V108,D2L INC,46.084,3.672,3.672,54.091,-20.048,-18.377,-20.048,56.382,53.03,,1.128,-11.684,0,-1.63,13.102,19,,44240,334.2946,6.29,10.33,3.74,ON
40084,3/31/2023,INDL,RDZN,G7606H108,ROADZEN INC,,,,,,,,,,,,,,,,14,1868640,8268714,,10.45,10.855,9.92,CA
40092,12/31/2023,INDL,ACHR,03945R102,ARCHER AVIATION INC,1515.9,44.3,44.3,367.1,-457.1,-457.9,-457.1,0,270.408,0.0001,2.8,-368.7,137.5,250.1,173.1,11,1824502,1238820848,1865.2276,6.14,7.49,1.77,CA
40108,12/31/2023,INDL,PRM,71385M107,PERIMETER SOLUTIONS INC,1701.163,9.435,9.435,1152.295,73.247,67.486,73.247,173.463,166.452,1,2.746,91.572,0,-64.453,-63.035,11,1880319,259424684,673.6746,4.6,9.59,2.79,MO
40116,9/30/2023,INDL,MULN,62526P505,MULLEN AUTOMOTIVE INC,2070.827,14.508,14.508,208.952,-1006.659,-1006.659,-972.255,0.274,61.296,0.001,9.596,-278.59,17.722,358.417,815.425,14,1499961,124971201.5,130.3756,0.454,137.2500014,0.3901,CA
40132,12/31/2023,INDL,SLND,84445C100,SOUTHLAND HOLDINGS INC,270.33,10.846,10.846,249.622,-17.509,-18.715,-18.137,1094.074,47.089,0.0001,62.535,-0.852,15.7,-2.59,-21.751,12,1883814,18047802,247.1227,5.16,11.135,4.78,TX
40196,12/31/2023,INDL,RHTX,85521B759,RH TACTICAL OUTLOOK ETF,,,,,,,,,,,,,,,,17,,1792784,,13.7041,14.2099,11.76,GA
40200,12/31/2023,INDL,RHRX,85521B775,RH TACTICAL ROTATION ETF,,,,,,,,,,,,,,,,17,,3098215,,12.9041,13.06,11.04,GA
40212,12/31/2023,INDL,SARK,46144X131,TRADR 2X SHORT INV DAILY ETF,,,,,,,,,,,,,,,,14,,473084242,,25.96,56.7,24.95,NY
40224,12/31/2023,INDL,DTI,2.62E+111,DRILLING TOOLS INTERNAT CORP,95.218,43.75,43.75,88.69,14.634,14.748,14.634,35.519,25.131,0.0001,3.958,49.951,22.838,4.295,9.075,14,1884516,19323487,95.2608,3.2,11.24,2.98,TX
40236,12/31/2023,INDL,TNON,88066N303,TENON MEDICAL INC,55.894,0.361,0.361,0.778,-15.527,-15.581,-15.527,1.494,1.814,0.001,1.429,-15.534,-0.509,6.302,4.145,14,1560293,146351123.1,4.108,1.58,27.4,0.768,CA
40237,12/31/2023,INDL,GNTA,36870W100,GENENTA SCIENCE S.P.A.,0,0.015,0.015,22.584,-12.652,-12.872,-12.652,0,18.217,4.09,0.014,-12.922,0,0.001,0.903,14,1838716,601503,,4.95,7.08,4.29,
40238,12/31/2023,INDL,UDEF.,56503J102,MANULIFE SMT US EQ ETF (HED),,,,,,,,,,,,,,,,7,,19235,,8.59,10,8,ON
40239,12/31/2023,INDL,CDEF.,56503A101,MANULIFE SMART DEFENS EQ ETF,,,,,,,,,,,,,,,,7,,3200,,9.45,9.76,8.86,ON
40240,12/31/2023,INDL,HFGO,41653L883,HARTFORD LARGE CAP GROTH ETF,,,,,,,,,,,,,,,,21,,575494,,16.7934,16.9,11.6259,PA
40241,12/31/2023,INDL,ELQD,46436E437,ISHARES ESG ADV INV COR ETF,,,,,,,,,,,,,,,,17,,33756,,83.1971,83.7251,73.9617,CA
40242,12/31/2023,INDL,EICCF,26827G100,E AUTOMOTIVE INC,-14.398,1.422,1.422,87.739,-41.581,-45.914,-41.581,69.81,56.192,2.434,3.97,-27.883,-4.218,5.352,12.659,19,,6278,,0.000001,3.93,0.000001,ON
40244,12/31/2023,INDL,GMET,92189Y204,VANECK GREEN METALS ETF,,,,,,,,,,,,,,,,17,,1593360,,24.333,33.6,21.55,NY
40245,12/31/2023,INDL,GDOC,38149W770,GOLDMAN SAC HEALTH CARE ETF,,,,,,,,,,,,,,,,17,,963196,,32.705,34.05,27.66,NY
40246,12/31/2023,INDL,GBUY,38149W788,GOLDMAN SAC CONSUMER EQU ETF,,,,,,,,,,,,,,,,17,,3845347,,28.1,29.03,23.3986,NY
40247,12/31/2023,INDL,GREI,38149W762,GOLDMAN SAC REAL EST AND ETF,,,,,,,,,,,,,,,,17,,290059,,34.1692,37.2,28.76,NY
40248,12/31/2023,INDL,ONL,68629Y103,ORION OFFICE REIT INC,1144.636,0,0,885.623,-63.883,-57.311,-63.874,203.006,56.41,0.001,0,,-5.805,-92.49,30.367,11,1873923,155796291,319.0845,5.72,9.75,4.41,AZ
40248,12/31/2023,FS,ONL,68629Y103,ORION OFFICE REIT INC,1144.636,,,885.623,,,,,,,,,,,,11,1873923,155796291,319.0845,5.72,9.75,4.41,AZ
40249,12/31/2023,INDL,SOAR,74349W104,VOLATO GROUP INC,78.41,0.637,0.637,14.751,-52.822,-52.822,-52.822,85.224,15.245,0.0001,20.666,-40.708,0.351,37.461,13.762,12,1881172,25840174,105.8623,3.775,35,3.38,GA
40254,12/31/2023,INDL,QQJE.,46091C106,INVESCO ESG NXT GEN 100 ETF,,,,,,,,,,,,,,,,7,,9824,,17.23,17.23,15.09,ON
40255,12/31/2023,INDL,QQCE.F,46090M105,INVESCO ESG NASDAQ INDEX ETF,,,,,,,,,,,,,,,,7,,85737,,20.5,20.53,13.36,ON
40257,12/31/2023,INDL,AMAX,85521B783,RH HEDGED MULTI-ASSET ETF,,,,,,,,,,,,,,,,17,,9535153,,7.62,8.55,6.9,GA
40261,12/31/2023,INDL,DRCT,25461T105,DIRECT DIGITAL HOLDINGS INC,3.067,0.178,0.178,0.532,-6.844,-6.844,-2.194,119.318,2.988,0.001,1.604,0.322,-4.116,-1.311,1.261,14,1880613,67476435,51.7675,14.88,17.42,1.96,TX
40266,12/31/2023,INDL,DFSD,25434V864,DIMENSIONAL SHORT-DURATN ETF,,,,,,,,,,,,,,,,17,,54860422,,47.01,47.15,46.04,TX
40267,12/31/2023,INDL,DFCF,25434V872,DIMENSIONAL CORE FIXED ETF,,,,,,,,,,,,,,,,17,,124250340,,42.4,43.51,39.48,TX
40268,12/31/2023,INDL,DFNM,25434V849,DIMENSIONAL NATIONAL MNC ETF,,,,,,,,,,,,,,,,17,,30071263,,48.51,48.72,46.1,TX
40269,12/31/2023,INDL,DFIP,25434V856,DIMENSIONAL INFLTN-PRT ETF,,,,,,,,,,,,,,,,17,,14259639,,41.28,43.28,39.06,TX
40270,12/31/2023,INDL,SAEF,808524664,SCHWAB ARIEL ESG ETF,,,,,,,,,,,,,,,,17,,714580,,23.3328,23.54,18.49,CA
40271,12/31/2023,INDL,OALC,90470L527,ONEASCENT LARGE CAP CORE ETF,,,,,,,,,,,,,,,,17,,3978426,,24.936,25.17,20.35,AL
40273,12/31/2023,INDL,BITS,37960A727,GLOBAL X BLCK & BITCOIN  ETF,,,,,,,,,,,,,,,,14,,907309,,53.16,67.5499,19,NY
40274,12/31/2023,INDL,XBTF,92189Y303,VANECK BITCOIN STRATEGY ETF,,,,,,,,,,,,,,,,21,,4919934,,38.81,41.05,16.3228,NY
40276,12/31/2023,INDL,ASCUF,04058Q105,ARIZONA SONORAN COPP COM INC,,27.295,27.295,84.547,-6.989,-6.989,-6.989,0,105.487,1.019,0.064,-6.341,4.853,29.533,-4.617,19,1812654,3851212,145.0591,1.33,1.72,0.951,ON
40280,12/31/2023,INDL,GHTA,19423L573,GOOSE HOLLOW TACTICAL AL ETF,,,,,,,,,,,,,,,,21,,2622447,,27.5741,27.95,24.28,NJ
40281,12/31/2023,INDL,MSMR,26922B774,MCELHENNY SHEFFIELD MANA ETF,,,,,,,,,,,,,,,,21,,1016746,,25.45,26.97,20.35,AL
40283,12/31/2023,INDL,RSPE,46138G516,INVESCO ESG S&P 500 EQUA ETF,,,,,,,,,,,,,,,,17,,1160820,,24.2454,24.36,20.4741,IL
40285,12/31/2023,INDL,OP,Y6430L202,OCEANPAL INC,100.5,4.368,4.368,92.554,-1.977,-1.977,-1.977,13.091,3.372,0.01,0,-0.651,-1.513,11.583,-3.42,14,1869467,21572552.1,16.6113,2.23,26,1.26,
40286,12/31/2023,INDL,AHYB,25072331,AMERICAN CENTURY SELECT ETF,,,,,,,,,,,,,,,,17,,455039,,45.3698,45.6764,42.3639,MO
40287,12/31/2023,INDL,FSIG,33738D804,FIRST TRUST LIMITED DURA ETF,,,,,,,,,,,,,,,,17,,86325993,,18.96,19,18.21,IL
40290,12/31/2023,INDL,DFYFF,24477T100,DEFINITY FINANCIAL CORP,40.4,87.5,87.5,2847.7,358.9,354.5,354.5,3200.1,116.6,19.78,0,581.6,-59.1,-61,199,19,,28312251,,37.54,39.68,32.09,ON
40290,12/31/2023,FS,DFYFF,24477T100,DEFINITY FINANCIAL CORP,40.4,,,2847.7,,,,,,,0,,,,,19,,28312251,,37.54,39.68,32.09,ON
40291,3/31/2023,INDL,CVOSF,22289D107,COVEO SOLUTIONS INC,25.949,1.585,1.585,218.533,-56.022,-39.732,-56.022,26.674,104.572,,1.929,-35.839,0,-2.428,19.23,19,,12000,529.5648,5.02,7.1,5.02,QC
40292,1/31/2023,INDL,IOT,79589L106,SAMSARA INC,2107.013,33.24,33.24,938.019,-247.978,-247.422,-247.978,170.888,514.279,0.0001,22.047,-246.631,-2.532,14.212,180.649,11,1642896,383675917,7149.5424,13.64,25.42,8.42,CA
40305,12/31/2023,INDL,SIDU,826165201,SIDUS SPACE INC,49.919,7.208,7.208,7.132,-14.328,-14.328,-14.328,4.104,0.62,0,4.724,-12.087,0,18.362,1.04,14,1879726,31658270.12,9.5412,8.81,148,3.2701,FL
40306,12/31/2023,INDL,ACDC,74319N100,PROFRAC HOLDING CORP,1225.4,267,267,1211.2,-58.9,-59.2,-97.4,1705.2,130.9,0.01,150.9,656.2,-63.4,149.7,21.6,14,1881487,164053267,1351.6187,8.48,25.44,7.58,TX
40307,12/31/2023,INDL,VIGL,92673K108,VIGIL NEUROSCIENCE INC,339.025,0.674,0.674,116.252,-82.643,-82.638,-82.643,0,38.712,0.0001,0.905,-88.467,0,0.888,8.786,14,1827087,15431420,121.2913,3.38,12.96,2.85,MA
40321,10/31/2023,INDL,ENGN,29286M105,ENGENE HOLDINGS INC,13.717,0.318,0.318,72.486,-99.917,-99.917,-99.917,0,0.693,11.18,0.454,-25.885,52.834,86.147,74.592,14,1980845,23082334,503.2806,21.695,47.17,9.25,QC
40331,12/31/2023,INDL,ABLV,G1149B108,ABLE VIEW GLOBAL INC,1.756,0.455,0.455,11.416,9.79,9.75,9.79,111.767,39.455,0.0001,3.647,13.544,-3.098,-16.216,0.012,14,1957489,7640028,113.7186,2.7,13.265,1.6,
40336,12/31/2023,INDL,PEV,71910P203,PHOENIX MOTOR INC,44.359,0.093,0.093,-4.839,-20.645,-20.645,-20.645,2.207,21.199,0.0004,3.589,-14.347,0.804,6.639,6.682,14,1879848,33940665,22.8931,1.0453,2.03,0.5301,CA
40338,12/31/2023,INDL,MESH.,30053X100,EVOLVE METAVERSE ETF (CAD),,,,,,,,,,,,,,,,7,,482997,,7.63,7.76,4.84,ON
40339,12/31/2023,INDL,MTAV.,379585102,GLOBAL X METAVERSE INDEX ETF,,,,,,,,,,,,,,,,7,,33283,,23.54,23.63,16.25,ON
40340,12/31/2023,INDL,BBUC,11259V106,BROOKFIELD BUSINESS CORP,0,634,634,880,2798,2829,513,6066,74,,836,1349,-1887,-3926,610,11,1871130,10685071,1698.3691,23.28,24.12,14,NY
40342,12/31/2023,INDL,TMCC.,87190Q109,TD MORNINGSTAR ESG CANAD ETF,,,,,,,,,,,,,,,,7,,111609,,9.25,9.41,8.6,ON
40344,12/31/2023,INDL,TMUC.,87190R107,TD MORNINGSTAR ESG US CO ETF,,,,,,,,,,,,,,,,7,,322052,,8.61,8.76,7.74,ON
40345,12/31/2023,INDL,TECI.,87251B108,TD GLOBAL TECHNOLOGY INN ETF,,,,,,,,,,,,,,,,7,,437873,,7.25,7.38,5.21,ON
40346,12/31/2023,INDL,ETHY.B,74642R208,PURPOSE ETHER YIELD ETF,,,,,,,,,,,,,,,,7,,864767,,4.1,4.42,2.76,ON
40348,12/31/2023,INDL,BTCY.B,74642T204,PURPOSE BITCOIN YIELD ETF,,,,,,,,,,,,,,,,7,,949648,,5.34,5.75,2.92,ON
40351,12/31/2023,INDL,ZMMK.,05602J109,BMO MONEY MARKET FUND,,,,,,,,,,,,,,,,7,,13961420,,49.9,50.14,49.86,ON
40353,12/31/2023,INDL,RWAY,78163D100,RUNWAY GROWTH FINANCE CORP,605.11,0,0,547.071,44.341,44.341,44.341,42.791,40.509,0.01,0,121.418,-1.906,-115.228,-13.059,14,1653384,38590644,511.2236,12.62,13.91,10.4701,CA
40356,12/31/2023,INDL,FBTC.,31580V104,FIDELITY ADVN BITCOIN ETF,,,,,,,,,,,,,,,,7,,2433268,,18.73,20.14,7.62,ON
40359,12/31/2023,INDL,INNO,41151J307,HARBOR DISRUPTIVE INNOVA ETF,,,,,,,,,,,,,,,,17,,2297810,,14.4769,14.62,10.644,IL
40360,12/31/2023,INDL,YUMY,92189H797,VANECK FUTURE OF FOOD ETF,,,,,,,,,,,,,,,,17,,252525,,16.233,19.6,14.6573,NY
40374,12/31/2023,INDL,WLTG,26923N801,WEALTHTRUST DBS LONG TER ETF,,,,,,,,,,,,,,,,11,,374250,,23.1262,23.3144,19.3501,FL
40379,12/31/2023,INDL,PTRB,69344A800,PGIM TOTAL RETURN BOND ETF,,,,,,,,,,,,,,,,17,,4332934,,41.951,42.72,38.535,NJ
40381,12/31/2023,INDL,BKCI,09661T834,BNY MELLON CONCENTRT INT ETF,,,,,,,,,,,,,,,,17,,1633707,,49.1169,49.39,42.17,MA
40383,12/31/2023,INDL,CRGY,44952J104,CRESCENT ENERGY CO,1626.501,1430.604,1430.604,1704.814,321.991,321.991,67.61,1227.934,67.402,0.0001,4.233,1010.455,-103.694,456.456,-169.943,11,1866175,160094033,1210.1549,13.21,14.22,9.17,TX
40388,12/31/2023,INDL,WTAI,97717Y543,WISDOMTREE ARTIFIL INT FUND,,,,,,,,,,,,,,,,21,,35129027,,20.69,21.08,14.004,NY
40389,12/31/2023,INDL,QSWN,32108755,AMPLIFY BLACKSWAN TECH ETF,,,,,,,,,,,,,,,,17,,71539,,19.9443,20.0901,16.6986,IL
40391,12/31/2023,INDL,RITA,26922B402,ETFB GREEN SRI REITS ETF,,,,,,,,,,,,,,,,17,,377204,,19.3373,20.8235,16.2061,OK
40392,12/31/2023,INDL,VNAM,37960A883,GLOBAL X MSCI VIETNAM ETF,,,,,,,,,,,,,,,,17,,1523208,,16.5788,19.25,14.2,NY
40398,12/31/2023,INDL,ARAAF,00461M103,ACLARA RESOURCES INC,0,22.559,22.559,138.361,-15.657,-11.383,-15.657,0,163.218,1.01,0,-12.515,0,0,3.545,19,,3979723,57.8121,0.354,0.453,0.2293,
40399,12/31/2023,INDL,IMPP,Y3894J187,IMPERIAL PETE INC,270.243,28.145,28.145,362.298,71.134,71.134,71.134,94.725,22.934,0.01,0,82.461,-8.015,-57.398,10.601,14,1876581,184061823.1,78.7063,2.64,5.713499714,1.18,
40404,12/31/2023,INDL,YCQH,984213108,YCQH AGRICULTURAL TEC CO LTD,0.149,0,0,-0.219,0.004,0.01,0.004,0.07,101.4,0.0001,0.035,0.007,0.18,0.18,0,19,1794276,28975,101.4,1,2,0.1002,
40411,12/31/2023,INDL,TMFG,74933W635,MOTLEY FOOL GLOBAL OPPOR ETF,,,,,,,,,,,,,,,,21,,3892493,,27.82,28.3516,22.81,VA
40412,12/31/2023,INDL,TMFM,74933W627,MOTLEY FOOL MID-CAP GROW ETF,,,,,,,,,,,,,,,,21,,1896741,,25.3127,25.4616,20.28,VA
40413,12/31/2023,INDL,WULF,88080T104,TERAWULF INC,472.834,75.168,75.168,213.216,-73.421,-73.421,-73.421,27.315,209.956,0.001,125.316,0.007,-8.464,119.866,31.87,14,1083301,1583101906,664.1592,2.4,4.04,0.535,MD
40414,12/31/2023,INDL,LUCY,45791D208,INNOVATIVE EYEWEAR INC,22.528,0.078,0.078,5.559,-6.663,-6.663,-6.663,1.186,10.516,0,0,-6.815,-0.49,6.661,1.224,14,1808377,267821362,5.4497,0.4219,5.5,0.363699,FL
40417,12/31/2023,INDL,DOUG,25961D105,DOUGLAS ELLIMAN INC,279.904,6.143,6.143,233.231,-43.166,-43.166,-42.552,706.162,82.247,0.01,22.235,-54.094,0,-6.212,39.523,11,1878897,174511588.4,259.3788,2.95,5.019047619,1.57,FL
40418,12/31/2023,INDL,DEIF,66538H229,STERLING CAPITAL DIVERSE ETF,,,,,,,,,,,,,,,,17,,106662,,24.8351,26.05,21.965,NC
40421,12/31/2023,INDL,TEMP,46641Q142,JPMORGAN CLIMATE CHANGE  ETF,,,,,,,,,,,,,,,,17,,94914,,40.8272,42.2243,33.5469,NY
40422,12/31/2023,INDL,GPAL,38149W747,GOLDMAN SACHS PARIS CLI ETF,,,,,,,,,,,,,,,,21,,8775,,39.3256,39.4359,31.815,NY
40423,12/31/2023,INDL,JHPI,47804J776,JOHN HANCOCK PREF INCOME ETF,,,,,,,,,,,,,,,,17,,2110799,,21.7,23.4,19.86,MA
40424,12/31/2023,INDL,BKES,09661T883,BNY MELLON GLOBAL EM MKT ETF,,,,,,,,,,,,,,,,17,,68437,,40.2688,42.81,35.7998,MA
40425,12/31/2023,INDL,BKIS,09661T875,BNY MELLON SUSTA INT EQT ETF,,,,,,,,,,,,,,,,17,,41148,,44.8771,45.9444,39.0331,MA
40426,12/31/2023,INDL,BKUS,09661T867,BNY MELLON SUSTAIB US EQ ETF,,,,,,,,,,,,,,,,17,,3286,,48.1438,48.3733,38.9032,MA
40427,12/31/2023,INDL,ABLD,89628W708,ABACUS FCF REAL ASSETS LEADR,,,,,,,,,,,,,,,,21,,2203489,,28.8831,29.1116,23.9108,MA
40428,12/31/2023,INDL,VINE,35804X101,FRESH VINE WINE INC,25.631,0,0,-0.83,-10.615,-10.615,-10.615,4.412,15.33,0.001,0,-10.616,0,3.565,3.59,12,1880343,247842047,14.5366,0.9099,1.99,0.2141,NC
40430,9/30/2023,INDL,GVH,G3R39B108,GLOBAVEND HOLDINGS LTD,0.115,0.007,0.007,0.502,1.077,1.077,1.077,16.676,14.625,0.001,0.04,1.152,-0.544,-2.018,0.045,14,1978527,8485484,,,,,
40434,12/31/2023,INDL,GDMN,97717Y550,WISDOMTREE EF GOLD PLS FUND,,,,,,,,,,,,,,,,21,,919449,,23.9465,30.875,19.56,NY
40436,12/31/2023,INDL,GFGF,02072L789,GURU FAVORITE STOCKS ETF,,,,,,,,,,,,,,,,14,,126208,,24.9217,25.05,20,PA
40437,12/31/2023,INDL,RAYE,00775Y710,RAYLIANT QT EMR MKT EX CH EQ,,,,,,,,,,,,,,,,17,,1414330,,22.95,23.365,18.5,CA
40438,12/31/2023,INDL,RAYD,00775Y728,RAYLIANT QUAN DEV MKT EQ ETF,,,,,,,,,,,,,,,,17,,745636,,24.84,25.33,20.85,CA
40439,12/31/2023,INDL,THRO,09290C806,ISHARES US THEMATIC ROTA ACT,,,,,,,,,,,,,,,,17,,62577,,25.6102,25.74,20.4402,CA
40448,12/31/2023,INDL,FPAG,30254T577,FPA GLOBAL EQUITY ETF,,,,,,,,,,,,,,,,21,,1208259,,26.558,26.6899,20.84,CA
40449,12/31/2023,INDL,NSPI,26922B766,NATIONWIDE S&P 500 RISK ETF,,,,,,,,,,,,,,,,17,,1042105,,21.4829,21.57,19.13,OH
40450,12/31/2023,INDL,NDJI,26922B758,NATIONWIDE DOW JONES RSK ETF,,,,,,,,,,,,,,,,17,,1971051,,21.02,21.59,18.85,OH
40451,12/31/2023,INDL,NTKI,26922B741,NATIONWIDE RUSSELL 2 RSK ETF,,,,,,,,,,,,,,,,17,,80912,,19.259,20.7743,17.82,OH
40452,12/31/2023,INDL,FCSH,31423L107,FEDERATED HERMES SHORT D ETF,,,,,,,,,,,,,,,,17,,49866,,23.9143,23.97,23.0893,PA
40453,12/31/2023,INDL,FHYS,31423L206,FEDERATED HRM SRT DUR HI ETF,,,,,,,,,,,,,,,,17,,507328,,22.8155,23.0061,22.05,PA
40457,12/31/2023,INDL,XDEC,33740U786,FT VEST US EQ EN & M ETF DEC,,,,,,,,,,,,,,,,21,,18504543,,34.03,34.176,29.55,IL
40460,12/31/2023,INDL,PRSO,71360T200,PERASO INC,170.448,0.094,0.094,4.083,-16.795,-16.795,-16.795,8.834,25.84,,0.37,-16.977,0,3.439,5.454,14,890394,213711964,8.5893,0.2796,1.32,0.1188,CA
40464,12/31/2023,INDL,MMCA,45409F777,NYLI MACKAY CALI MUNI INTERM,,,,,,,,,,,,,,,,17,,2134890,,21.78,21.97,20.5,NY
40465,12/31/2023,INDL,KDRN,26923N702,KINGSBARN TACTICAL BOND ETF,,,,,,,,,,,,,,,,17,,323752,,23.085,23.285,21.58,NV
40470,12/31/2023,INDL,AMLX,03237H101,AMYLYX PHARMACEUTICALS INC,738.177,1.241,1.241,433.432,49.554,49.271,49.554,24.353,69.991,0.0001,2.257,39.89,-0.136,3.543,27.221,14,1658551,284850684,996.647,14.72,41.9297,11.82,MA
40480,12/31/2023,INDL,CVAR,26923N876,CULTIVAR ETF,,,,,,,,,,,,,,,,21,,514267,,25.1807,26.62,21.5061,TX
40486,3/31/2023,INDL,DHAI,23290B106,DIH HOLDING US INC,-1.898,0.145,0.145,-28.954,-1.938,-1.014,-1.938,23.408,25,0.0001,1.005,0.775,0,-4.053,-1.023,14,1883788,15169735,259.25,10.37,11.23,9.54,MA
