gvkey,ticker,year,exchange,inddesc,naics,naicsdesc,sic,sicdesc,state,execid,gender,becameceo,title,age,bonus,salary,shrown_excl_opts,shrs_vest_num,shrs_vest_val,stock_awards,stock_awards_fv,stock_unvest_num,stock_unvest_val,total_alt1,total_alt2,total_curr,total_curr_pct,total_sec
63781,WTFC,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,IL,26854,MALE,5/1/1998,Executive Chairman & Founder,69,490,700.962,131.228,22.695,2061.748,0,0,64.228,5957.147,3600.802,5662.55,1190.962,-60.433,3600.802
63781,WTFC,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,IL,26855,MALE,,Vice Chairman & COO,62,625,847.923,157.217,6.176,561.064,1348.75,1348.75,24.477,2270.242,2860.066,2072.38,1472.923,-9.581,2860.066
63781,WTFC,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,IL,26856,MALE,,Vice Chairman & Chief Lending Officer,63,480,647.923,39.462,4.574,415.529,1023.75,1023.75,18.483,1714.299,2185.253,1577.032,1127.923,-8.224,2185.253
63781,WTFC,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,IL,26858,MALE,,Executive VP & CFO,63,355.974,537.923,8.145,3.297,299.519,777.4,777.4,13.512,1253.239,1700.506,1222.625,893.897,-6.103,1700.506
63781,WTFC,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,IL,49370,MALE,5/1/2023,"CEO, President & Director",61,1144.094,965.533,32.226,3.736,339.4,2750,2750,24.908,2305.58,4893.48,2482.88,2109.627,74.928,4893.48
63781,WTFC,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,IL,65352,FEMALE,,"Executive VP, General Counsel & Corporate Secretary",56,314,481.366,12.595,2.751,249.917,672.75,672.75,11.597,1075.622,1488.924,1066.091,795.366,,1488.924
63847,PAG,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,MI,64281,FEMALE,,Executive VP & CFO,44,340,600,23.006,3.844,532.125,500,1513.481,20.345,3265.576,2557.541,1576.185,940,-1.485,1544.06
63847,PAG,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,MI,64282,MALE,5/1/1999,Chairman & CEO,86,0,1600,278.476,97.138,13446.813,5000,0,278.478,44698.504,2428.439,15875.252,1600,0,7428.439
63847,PAG,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,MI,64286,MALE,,President & Director,61,0,900,89.77,19.431,2689.833,1000,1351.308,54.789,8794.182,2492.713,3831.238,900,0,2141.405
63847,PAG,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,MI,64287,MALE,,"Executive VP, General Counsel & Secretary",53,450,650,43.172,9.714,1344.709,500,1513.481,29.69,4765.542,2750.827,2582.055,1100,-10.204,1737.346
63847,PAG,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,MI,64288,MALE,,Executive Vice President of Human Resources,64,450,650,41.15,9.714,1344.709,500,1531.481,29.69,4765.542,2713.323,2526.551,1100,-10.204,1681.842
63863,USNA,2023,NYS,Personal Care Products,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,UT,31222,MALE,8/4/2015,Executive Chairman,60,0,851.472,12.177,20.623,1246.791,2836.324,0,16.409,879.522,1075.532,2322.323,851.472,-9.634,3911.856
63863,USNA,2023,NYS,Personal Care Products,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,UT,42937,MALE,,Chief Financial Officer,53,0,553.829,6.594,8.968,541.274,830.761,830.761,18.251,884.577,1469.101,1179.614,553.829,0.552,1469.101
63863,USNA,2023,NYS,Personal Care Products,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,UT,51195,MALE,7/1/2023,CEO & President,54,0,709.923,,11.136,672.065,1561.287,1917.966,46.471,2370.163,2828.696,1582.795,709.923,13.818,2472.017
63863,USNA,2023,NYS,Personal Care Products,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,UT,51196,MALE,,Chief Communications & Marketing Officer,53,0,490.441,5.66,6.618,399.401,588.547,833.768,20.875,1035.929,1396.77,962.403,490.441,,1151.549
63863,USNA,2023,NYS,Personal Care Products,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,UT,56188,MALE,,Chief Operating Officer,57,0,535.589,,6.977,421.065,793.724,1058.286,27.552,1387.268,1682.052,1044.831,535.589,1.781,1417.49
63863,USNA,2023,NYS,Personal Care Products,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,UT,65353,MALE,,"Chief Legal Officer, General Counsel & Corporate Secretary",47,0,487.63,,6.581,397.168,731.465,975.28,26.578,1342.078,1536.556,958.444,487.63,,1292.741
63876,TGI,2023,NYS,Aerospace & Defense,336413,Other Aircraft Parts and Auxiliary Equipment Manuf,3728,"AIRCRAFT PARTS AND AUXILIARY EQUIPMENT, NOT ELSEWH",PA,44834,MALE,,"VP of Investor Relations, Mergers & Acquisitions and Treasurer",47,0,338,44.405,13.314,167.674,202.798,218.009,10.257,154.266,789.686,739.351,338,4.768,774.475
63876,TGI,2023,NYS,Aerospace & Defense,336413,Other Aircraft Parts and Auxiliary Equipment Manuf,3728,"AIRCRAFT PARTS AND AUXILIARY EQUIPMENT, NOT ELSEWH",PA,43196,MALE,1/4/2016,"Chairman of the Board, President & CEO",61,0,975,901.314,268.957,3363.483,3412.503,3668.441,174.571,2625.548,5861.996,5557.038,975,0,5606.058
63876,TGI,2023,NYS,Aerospace & Defense,336413,Other Aircraft Parts and Auxiliary Equipment Manuf,3728,"AIRCRAFT PARTS AND AUXILIARY EQUIPMENT, NOT ELSEWH",PA,33968,MALE,,Senior VP & CFO,61,0,550,170.805,37.354,1070.758,935.001,1005.125,51.22,770.349,2263.514,2329.147,550,0,2193.39
63876,TGI,2023,NYS,Aerospace & Defense,336413,Other Aircraft Parts and Auxiliary Equipment Manuf,3728,"AIRCRAFT PARTS AND AUXILIARY EQUIPMENT, NOT ELSEWH",PA,58920,FEMALE,,"Senior VP, General Counsel, Secretary & Chief Administrative Officer",52,0,485,86.696,22.914,723.861,703.251,755.994,38.329,576.468,1741.514,1709.381,485,0.84,1688.771
63876,TGI,2023,NYS,Aerospace & Defense,336413,Other Aircraft Parts and Auxiliary Equipment Manuf,3728,"AIRCRAFT PARTS AND AUXILIARY EQUIPMENT, NOT ELSEWH",PA,63938,MALE,,"VP, Controller & Principal Accounting Officer",38,0,263.269,2.053,0.838,8.758,132.5,146.696,4.868,73.214,539.944,402.006,263.269,17.732,525.748
63892,NOV,2023,NYS,Oil & Gas Equipment & Services,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,TX,15037,MALE,2/27/2014,"Chairman, President & CEO",60,0,989.154,1088.939,260.025,5687.358,8122.845,8122.845,0,0,12975.182,8294.336,989.154,5.229,12975.182
63892,NOV,2023,NYS,Oil & Gas Equipment & Services,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,TX,47570,MALE,,President of Energy Equipment,62,0,594.577,215.154,54.741,1197.315,1714.818,1714.818,0,0,3470.302,2478.778,594.577,4.312,3470.302
63892,NOV,2023,NYS,Oil & Gas Equipment & Services,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,TX,49373,MALE,,Senior VP & CFO,51,0,717.769,395.002,82.113,1796.005,2527.097,2527.097,0,0,4730.824,3301.174,717.769,4.784,4730.824
63892,NOV,2023,NYS,Oil & Gas Equipment & Services,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,TX,61937,MALE,,President of Completion & Production Solutions,65,0,590.962,0,54.741,1197.315,1714.818,1714.818,0,0,3404.618,2413.094,590.962,7.448,3404.618
63892,NOV,2023,NYS,Oil & Gas Equipment & Services,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,TX,61938,MALE,,President of Wellbore Technologies,66,0,594.577,0,54.741,1197.315,1714.818,1714.818,0,0,3391.793,2400.269,594.577,4.312,3391.793
63927,UNFI,2023,NYS,Food Distributors,424490,Other Grocery and Related Products Merchant Wholes,5140,GROCERIES AND RELATED PRODUCTS,RI,57652,MALE,,President,53,0,810,114.117,65.358,1870.451,1848.659,1848.658,45.173,935.985,2674.908,2696.701,810,-44.898,2674.909
63927,UNFI,2023,NYS,Food Distributors,424490,Other Grocery and Related Products Merchant Wholes,5140,GROCERIES AND RELATED PRODUCTS,RI,59219,MALE,,Chief Financial Officer,53,0,710.438,95.735,114.586,3807.107,1848.659,1848.658,40.565,840.507,2572.846,4531.295,710.438,7.236,2572.847
63927,UNFI,2023,NYS,Food Distributors,424490,Other Grocery and Related Products Merchant Wholes,5140,GROCERIES AND RELATED PRODUCTS,RI,40809,MALE,8/9/2021,CEO & Director,61,0,1050,97.19,16.997,619.371,5135.192,5135.192,90.685,1878.993,6201.442,1685.621,1050,1.961,6201.442
63927,UNFI,2023,NYS,Food Distributors,424490,Other Grocery and Related Products Merchant Wholes,5140,GROCERIES AND RELATED PRODUCTS,RI,51398,MALE,,Executive Officer,64,0,495.65,97.962,55.816,1711.061,1026.981,1026.98,21.399,443.388,1533.225,2217.306,495.65,-13.8,1533.226
63927,UNFI,2023,NYS,Food Distributors,424490,Other Grocery and Related Products Merchant Wholes,5140,GROCERIES AND RELATED PRODUCTS,RI,64590,FEMALE,,Chief Human Resource Officer,50,0,529.934,82.541,55.441,1310.741,872.949,872.949,20.652,427.91,1419.133,1856.925,529.934,,1419.133
63927,UNFI,2023,NYS,Food Distributors,424490,Other Grocery and Related Products Merchant Wholes,5140,GROCERIES AND RELATED PRODUCTS,RI,64591,MALE,,President of Wholesale,52,0,548.077,8.348,8.298,191.269,1026.981,1026.98,27.934,578.793,1597.831,762.12,548.077,,1597.832
63986,PLUS,2023,NAS,Technology Distributors,423430,Computer and Computer Peripheral Equipment and Sof,5045,COMPUTERS AND COMPUTER PERIPHERAL EQUIPMENT AND SO,VA,48112,FEMALE,,Chief Financial Officer,56,0,500,112.226,26.102,1453.278,1749.876,1749.876,51.471,4042.532,3164.265,2867.667,500,0.857,3164.265
63986,PLUS,2023,NAS,Technology Distributors,423430,Computer and Computer Peripheral Equipment and Sof,5045,COMPUTERS AND COMPUTER PERIPHERAL EQUIPMENT AND SO,VA,48116,MALE,8/1/2016,"CEO, President & Director",62,0,925,197.118,43.685,2432.694,3199.832,3199.832,87.047,6836.671,5722.096,4954.958,925,0.927,5722.096
63986,PLUS,2023,NAS,Technology Distributors,423430,Computer and Computer Peripheral Equipment and Sof,5045,COMPUTERS AND COMPUTER PERIPHERAL EQUIPMENT AND SO,VA,57299,MALE,,Chief Operating Officer,53,0,525,91.243,26.102,1453.278,1799.914,1799.914,51.88,4074.655,3238.966,2892.33,525,5.9,3238.966
64028,NUS,2023,NYS,Personal Care Products,325620,Toilet Preparation Manufacturing,2844,"PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS",UT,50707,MALE,,Executive VP & Chief Scientific Officer,70,0,702.228,92.441,6.782,307.767,0,0,8.336,161.885,1123.057,2360.598,702.228,-10.856,1123.057
64028,NUS,2023,NYS,Personal Care Products,325620,Toilet Preparation Manufacturing,2844,"PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS",UT,50713,MALE,9/1/2021,"President, CEO & Director",49,0,991.918,104.205,22.016,999.086,4046.074,2041.847,4.975,96.615,3834.352,3120.851,991.918,-13.653,5838.579
64028,NUS,2023,NYS,Personal Care Products,325620,Toilet Preparation Manufacturing,2844,"PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS",UT,54593,MALE,,Senior Advisor,53,0,199.795,8.6,9.81,445.178,1517.278,1517.278,0,0,1742.017,989.179,199.795,-70.637,1742.017
64028,NUS,2023,NYS,Personal Care Products,325620,Toilet Preparation Manufacturing,2844,"PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS",UT,61619,MALE,,Executive VP & General Counsel,40,0,533.836,158.175,27.655,684.169,1379.344,1379.344,62.842,1220.392,2275.814,1580.639,533.836,5.097,2275.814
64028,NUS,2023,NYS,Personal Care Products,325620,Toilet Preparation Manufacturing,2844,"PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS",UT,61620,FEMALE,,Strategic Advisor,52,0,636.767,15.972,8.202,353.765,1029.895,1029.895,26.653,517.601,2092.244,1416.114,636.767,-1.988,2092.244
64028,NUS,2023,NYS,Personal Care Products,325620,Toilet Preparation Manufacturing,2844,"PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS",UT,65354,MALE,,Executive VP & Chief Product Officer,51,0,413.414,96.603,5.925,250.474,781.628,781.628,7.753,150.564,1414.89,1081.076,413.414,,1414.89
64028,NUS,2023,NYS,Personal Care Products,325620,Toilet Preparation Manufacturing,2844,"PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS",UT,65355,MALE,,"Executive VP, Chief Accounting Officer & CFO",44,7.692,410.595,73.642,4.124,187.147,1165.743,594.239,25.247,490.297,1283.536,876.444,418.287,,1855.04
64030,STLD,2023,NAS,Steel,331110,Iron and Steel Mills and Ferroalloy Manufacturing,3312,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",IN,18254,MALE,1/1/2012,"Chairman, Co-Founder & CEO",63,0,1485,2892.526,151.049,19492.901,5023.287,5023.287,19.815,2340.152,11823.662,26293.276,1485,3.846,11823.662
64030,STLD,2023,NAS,Steel,331110,Iron and Steel Mills and Ferroalloy Manufacturing,3312,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",IN,33411,FEMALE,,"Executive VP, CFO & Company Secretary",53,0,775,460.882,63.896,8123.099,2325.25,2257.586,41.099,4853.791,5844.467,11709.98,775,6.164,5912.131
64030,STLD,2023,NAS,Steel,331110,Iron and Steel Mills and Ferroalloy Manufacturing,3312,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",IN,47574,MALE,,Senior Vice President of Flat Roll Steel Group,59,0,615,81.415,45.855,5824.294,1747.656,1747.657,23.966,2830.385,4306.986,8877.072,615,7.895,4306.985
64030,STLD,2023,NAS,Steel,331110,Iron and Steel Mills and Ferroalloy Manufacturing,3312,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",IN,51197,MALE,,President & COO,54,0,810,178.574,46.779,6005.146,2642.945,2642.946,30.261,3573.825,6336.442,10427.861,810,32.787,6336.441
64030,STLD,2023,NAS,Steel,331110,Iron and Steel Mills and Ferroalloy Manufacturing,3312,"STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS)",IN,51198,MALE,,Senior Vice President of Special Projects,57,0,640,146.957,46.779,6005.146,1783.638,1783.639,27.676,3268.536,4442.992,9353.677,640,4.918,4442.991
64061,FORR,2023,NAS,Research & Consulting Services,541910,Marketing Research and Public Opinion Polling,8700,"ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND",MA,37542,MALE,7/1/1983,"Founder, Chairman, CEO & President",69,0,207.993,7380.411,0,0,0,0,0,0,244.921,244.921,207.993,-65.213,244.921
64061,FORR,2023,NAS,Research & Consulting Services,541910,Marketing Research and Public Opinion Polling,8700,"ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND",MA,58389,FEMALE,,Chief Product Officer,47,127.5,425.3,13.598,9.081,295.723,746.862,499.994,0,0,1501.544,866.343,552.8,28.933,1748.412
64061,FORR,2023,NAS,Research & Consulting Services,541910,Marketing Research and Public Opinion Polling,8700,"ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND",MA,61622,MALE,,Chief Financial Officer,52,125.993,420.275,13.089,7.524,227.727,746.862,164.969,0,0,1162.061,793.889,546.268,30.038,1743.954
64061,FORR,2023,NAS,Research & Consulting Services,541910,Marketing Research and Public Opinion Polling,8700,"ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND",MA,63289,FEMALE,,Chief Research Officer,48,90,375.6,11.258,3.724,121.712,485.449,485.449,0,0,1282.982,596.054,465.6,24.307,1282.982
64061,FORR,2023,NAS,Research & Consulting Services,541910,Marketing Research and Public Opinion Polling,8700,"ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND",MA,65356,MALE,,Chief Sales Officer,55,234.4,410.858,2.942,0,0,746.845,746.846,0,0,1845.291,667.515,645.258,,1845.29
64088,VSAT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,19875,MALE,7/1/2022,"Co-Founder, Chairman & CEO",69,0,1365,1668.515,56.297,1098.917,3808.829,5811.329,146.13,2643.492,8960.679,4248.267,1365,0.073,8960.679
64088,VSAT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,43478,MALE,,Executive VP & Chief Corporate Officer,69,0,750,34.91,13.025,254.248,1334.674,1915.399,44.082,797.444,3283.982,1622.831,750,0.103,3283.982
64088,VSAT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,45039,FEMALE,,Senior VP & CFO,54,0,659.423,70.965,14.902,290.887,934.272,1514.997,35.592,643.859,2736.006,1511.896,659.423,4.747,2736.006
64088,VSAT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,64289,MALE,,President of Global Space Networks,51,0,674.039,20.784,6.619,129.203,800.804,1468.304,27.006,488.538,2809.103,1470.002,674.039,16.137,2809.103
64088,VSAT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,66077,MALE,,Senior VP and President of Space & Commercial Networks,70,0,324.519,48.871,39.514,666.601,667.337,667.337,0,0,3404.771,3404.035,324.519,,3404.771
64088,VSAT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,55794,MALE,,President,42,1000,950,29.983,0,0,7309.42,17444.166,212.298,3840.471,20698.666,3254.5,1950,,20698.666
64166,DGX,2023,NYS,Health Care Services,621511,Medical Laboratories,8071,MEDICAL LABORATORIES,NJ,20954,MALE,,Senior VP & General Counsel,61,0,542.5,38.543,23.468,3456.886,1020.747,1020.747,4.27,588.748,2251.92,4338.111,542.5,1.402,2251.92
64166,DGX,2023,NYS,Health Care Services,621511,Medical Laboratories,8071,MEDICAL LABORATORIES,NJ,44479,FEMALE,,Senior Vice President of Regional Businesses,60,0,600,64.787,27.356,4028.956,1604.093,1604.093,16.685,2300.528,3158.844,5033.861,600,0.971,3158.844
64166,DGX,2023,NYS,Health Care Services,621511,Medical Laboratories,8071,MEDICAL LABORATORIES,NJ,47575,MALE,11/1/2022,"Chairman, CEO & President",60,0,1175,74.845,44.81,6578.828,7290.745,7290.745,53.227,7338.939,12673.834,9462.069,1175,45.823,12673.834
64166,DGX,2023,NYS,Health Care Services,621511,Medical Laboratories,8071,MEDICAL LABORATORIES,NJ,54694,MALE,,Executive VP & CFO,53,0,650,4.108,14.136,1981.584,1968.594,1968.594,13.316,1836.01,3975.114,3313.222,650,-56.667,3975.114
64166,DGX,2023,NYS,Health Care Services,621511,Medical Laboratories,8071,MEDICAL LABORATORIES,NJ,65357,MALE,,Senior Vice President of Clinical Solutions,53,0,512.5,9.496,6.042,883.734,875.09,875.09,5.798,421.499,2015.205,1724.038,512.5,,2015.205
64175,LAD,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,OR,33245,MALE,5/1/2012,"CEO, President & Director",57,0,1300,171.623,47.919,9810.936,15312.692,15312.692,71.94,23688.404,19285.99,13784.234,1300,4,19285.99
64175,LAD,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,OR,41421,MALE,,"Executive VP, COO & Secretary",50,0,900,23.972,15.198,3111.639,7051.236,7051.236,24.31,8004.796,9534.117,5594.52,900,12.5,9534.117
64175,LAD,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,OR,42943,MALE,,Senior Vice President of Operations,60,0,550,45.313,8.062,1650.614,1211.1,1211.1,7.671,2525.908,2525.8,2965.314,550,4.762,2525.8
64175,LAD,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,OR,57961,FEMALE,,Senior VP & CFO,42,0,750,5.181,4.076,834.52,2564.125,2564.125,8.34,2746.195,4245.847,2516.242,750,42.857,4245.847
64175,LAD,2023,NYS,Automotive Retail,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,OR,47671,MALE,,Senior VP and Chief Technology & Innovation Officer,50,0,600,1.271,3.015,617.291,1353.357,1353.357,5.142,1693.157,2558.152,1822.086,600,25,2558.152
64223,DXPE,2023,NAS,Trading Companies & Distributors,423840,Industrial Supplies Merchant Wholesalers (eff from,5080,"MACHINERY, EQUIPMENT, AND SUPPLIES",TX,45040,MALE,1/1/1996,"Chairman of the Board, President & CEO",71,0,770,1234.669,21.95,585.364,2700,2700,137.197,4623.539,5103.439,2988.803,770,10,5103.439
64223,DXPE,2023,NAS,Trading Companies & Distributors,423840,Industrial Supplies Merchant Wholesalers (eff from,5080,"MACHINERY, EQUIPMENT, AND SUPPLIES",TX,45045,MALE,,"Senior VP of Corporate Development, CFO, Secretary & Director",48,0,400,79.409,6.152,165.612,1000,1000,50.602,1705.288,1718.587,884.199,400,100,1718.587
64223,DXPE,2023,NAS,Trading Companies & Distributors,423840,Industrial Supplies Merchant Wholesalers (eff from,5080,"MACHINERY, EQUIPMENT, AND SUPPLIES",TX,56900,MALE,,"Senior VP, Chief Information Technology Officer & Chief Information Officer",48,0,300,31.995,3.107,90.92,200,200,19.644,662.003,821.583,712.503,300,50,821.583
