ticker,year,gvkey,gender,co_per_rol,pceo,pcfo,title,age,bonus,opt_exer_val,opt_unex_exer_est_val,opt_unex_unexer_est_val,othcomp,pension_value_tot,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec
ARMK,2023,186858,MALE,69911,CEO,,CEO & Director,68,0,0,3400.448,0,39.282,0,1300,7652.182,3283.146,12730.832,9881.581,12730.832
ARMK,2023,186858,MALE,69924,,,Strategic Advisor,59,0,0,715.885,0,28.563,0,825.579,1611.056,688.846,3391.745,2791.9,3391.745
ARMK,2023,186858,MALE,69925,,,Chief Operating Officer of U.S. Food & Facilities,52,0,0,1260.296,0,51.044,0,676.921,1490.193,635.237,2962.821,2407.958,2962.821
ARMK,2023,186858,FEMALE,69926,,,Senior VP & General Counsel,48,0,248.262,740.71,0,28.38,0,621.923,1208.314,518.526,2522.926,2321.3,2522.925
ARMK,2023,186858,FEMALE,71241,,,Senior VP & Chief Human Resources Officer,48,0,0,0,0,21.876,0,498.079,1202.177,484.596,2315.033,1865.112,2315.033
CHEF,2023,186960,MALE,60714,,CFO,CFO & Assistant Secretary,60,0,0,0,0,7.088,0,467.362,701.063,1759.002,1263.122,1263.122,1438.404
CHEF,2023,186960,MALE,60716,CEO,,"Founder, Chairman, CEO & President",63,0,0,0,0,181.336,0,1020.532,3061.588,0,3038.846,3038.846,5028.855
CHEF,2023,186960,MALE,60718,,,"Gen. Counsel, Chief Government Relations Officer, Corporate Secretary & Chief Administrative Officer",42,0,0,0,0,14.221,0,436.205,654.32,1641.723,1268.313,1268.313,1350.111
CHEF,2023,186960,MALE,60720,,,"Founder, Vice Chairman & COO",59,0,0,0,0,146.538,0,560.836,1682.51,2040.176,1128,1128,2810.51
CHEF,2023,186960,MALE,67840,,,Chief Accounting Officer,58,0,0,0,0,16.709,0,330.27,330.251,213.014,784.579,784.579,825.852
MPC,2023,186989,MALE,63499,CEO,,CEO & Director,64,0,0,0,0,685.356,2752.205,1737.809,16200.864,13765.13,23312.729,23312.729,24054.492
MPC,2023,186989,FEMALE,65522,,,Senior VP of Government Affairs & General Counsel,57,0,9792.51,0,0,141.589,2518.487,745.123,2901.619,2609.67,4762.631,14555.141,5088.607
MPC,2023,186989,FEMALE,67841,,CFO,President,60,0,0,0,0,210.861,565.233,987.808,5440.6,8778.274,8425.469,8425.469,8683.978
MPC,2023,186989,MALE,69931,,,Executive Vice President of Refining,59,0,479.165,0,0,162.91,1995.443,834.027,2901.619,1897.914,5270.656,5749.821,5270.656
MPC,2023,186989,MALE,69932,,,Executive VP & COO of MPLX,60,0,803.103,0,0,109.762,922.805,612.685,1571.827,2720.568,2998.974,3802.077,3185.847
SW,2023,283184,MALE,72999,CEO,,Group CEO & Executive Director,60,0,0,0,0,132.838,0,1282.083,4063.801,2316.018,6350.474,6350.474,6350.474
HMST,2023,187164,MALE,55449,,,Commercial Capital President & Executive VP of Commercial Real Estate of Homestreet Bank,68,0,0,0,0,27.278,0,414.678,207.759,61.44,1050.177,1050.177,1257.936
HMST,2023,187164,MALE,66380,,CFO,Executive VP & CFO,63,0,0,0,0,64.862,0,471.625,283.5,84.1,621.387,621.387,904.887
AMCX,2023,187406,MALE,46075,,,Executive VP & General Counsel,65,0,0,0,0,38.823,0,850,1364.126,1914.607,4443.283,4443.283,4443.283
AMCX,2023,187406,MALE,70199,,CFO,Executive VP & CFO,48,0,0,0,0,13.694,0,800,654.788,1019.038,2276.482,2276.482,2276.482
AMCX,2023,187406,FEMALE,70200,,,,51,0,0,0,0,13.4,0,1300,545.654,786.7,3899.854,3899.854,3899.854
AMCX,2023,187406,FEMALE,72471,CEO,,Chief Executive Officer,57,0,0,0,0,71.52,0,1653.846,8816.27,7675.152,14581.635,14581.635,14581.636
AMCX,2023,187406,MALE,72472,,,President of Entertainment & AMC Studios,59,0,0,0,0,13.2,0,1530,545.654,743.558,3953.794,3953.794,3953.794
ENPH,2023,187450,MALE,64384,,,Executive VP & Chief Commercial Officer,67,0,0,0,0,7.608,0,400,15765.197,6058.619,14169.99,14169.99,16331.26
ENPH,2023,187450,MALE,64385,,,Chief Advisor,61,0,0,0,0,5.863,0,258.333,3354.15,1982.1,3724.349,3724.349,3724.349
ENPH,2023,187450,MALE,64394,CEO,,"President, CEO & Director",50,0,40355.99,72969.811,0,2.112,0,450,18804.672,0,13764.15,54120.14,19527.534
ENPH,2023,187450,FEMALE,69933,,CFO,EVP & CFO,47,0,0,0,0,4.92,0,363.125,6111.519,2973.15,4783.167,4783.167,6656.267
TSE,2023,187551,MALE,62847,,,"Senior VP, Chief Legal Officer, Chief Compliance Officer & Corporate Secretary",59,0,0,0,0,58.467,0,500,1322.728,295.896,2367.574,2112.57,2400.539
TSE,2023,187551,MALE,64398,CEO,,"President, CEO & Director",63,0,0,0,0,138.719,0,1050,2804.973,778.252,5766.458,4443.46,5779.845
TSE,2023,187551,MALE,64399,,CFO,Executive VP & CFO,53,0,0,0,0,64.124,0,565,1802.356,406.606,3040.41,2692.933,3049.61
TSE,2023,187551,MALE,66383,,,Special Advisor,56,0,0,0,0,12.179,812.984,538.892,467.291,121.7,1349.348,1128.944,1623.66
TSE,2023,187551,FEMALE,70201,,,Senior VP & Chief Human Resources Officer,54,0,0,0,0,54.567,0,513.5,391.938,106.859,1269.491,1084.632,1270.427
TSE,2023,187551,MALE,72473,,,Senior VP & Chief Technology Officer,57,269.95,0,0,0,48.258,0,490,236.239,108.618,1272.38,1160.956,1272.38
PRLB,2023,187696,MALE,53126,CEO,,"President, CEO & Director",50,0,0,0,268.846,11.2,0,600,3311.588,374.288,5126.861,4256.851,5126.861
PRLB,2023,187696,MALE,64094,,,"VP, GM and MD of Europe, Middle East & Africa",52,0,0,0,47.913,13.503,0,346.734,417.146,389.678,1039.656,892.131,1039.656
PRLB,2023,187696,MALE,67843,,,VP & GM of Americas,50,0,0,0,39.485,11.2,0,350.2,509.867,444.066,861.281,723.766,1131.14
PRLB,2023,187696,MALE,67844,,CFO,Chief Financial Officer,47,0,0,0,50.253,9.102,0,360,772.719,446.598,1308.109,1097.086,1483.129
PRLB,2023,187696,MALE,69934,,,Global Chief Technology Officer,46,0,0,0,65.859,11.2,0,350,648.885,0,1317.544,1107.52,1317.544
EPAM,2023,187697,MALE,66997,,CFO,"Senior VP, CFO & Treasurer",60,0,0,964.618,518.131,14.488,0,525,4527.159,0,3830.518,2330.541,6848.624
EPAM,2023,187697,MALE,66998,,,Senior VP & Head of Global Delivery,50,0,0,5392.843,150.442,16.584,0,456.25,1006.135,2045.997,1684.819,684.834,2690.954
EPAM,2023,187697,MALE,66999,CEO,,"Co-Founder, Chairman, CEO & President",63,0,0,11769.303,1214.558,13.808,0,812.5,3118.869,0,4426.261,1326.308,7545.13
EPAM,2023,187697,MALE,67000,,,President of EU & APAC Markets,48,0,0,964.618,518.131,0,0,587.197,1509.053,3009.08,3878.227,2378.25,3878.227
EPAM,2023,187697,MALE,67003,,,Senior VP & Chief People Officer,58,0,0,2324.844,376.119,15.178,0,456.25,1006.135,2045.997,2689.548,1689.563,2689.548
CIVI,2023,187698,FEMALE,68196,,CFO,Chief Financial Officer & Treasurer,35,760,0,0,0,33.143,0,729.952,3493.03,1531.576,5016.125,5016.125,5016.125
CIVI,2023,187698,MALE,70203,,,Chief Administrative Officer & Secretary,45,755,0,0,0,58.662,0,741.058,3161.58,1568.228,4716.301,4716.301,4716.3
CIVI,2023,187698,MALE,70204,CEO,,"President, CEO & Director",50,2047.5,0,0,0,54.666,0,1352.5,9008.479,4504.601,12463.145,12463.145,12463.145
CIVI,2023,187698,MALE,70205,,,Chief Operating Officer,37,0,0,0,0,3209.646,0,213.462,3447.178,0,6870.286,6870.286,6870.286
CIVI,2023,187698,MALE,72218,,,Chief Transformation Officer,45,325,0,0,0,10.5,0,237.5,2584.698,930.583,3157.698,3157.698,3157.698
CIVI,2023,187698,MALE,72219,,,,52,765,0,0,0,0.52,0,552.418,4974.97,2248.54,6292.908,6292.908,6292.908
MTSI,2023,187740,MALE,68634,CEO,,"President, CEO & Chairman",57,0,0,0,0,10.26,0,725,5142.63,7796.355,5979.39,5979.39,5979.39
MTSI,2023,187740,MALE,68635,,,Senior Vice President of Global Sales,59,0,0,982.8,0,12.571,0,414,1773.209,1560.431,2231.659,2231.659,2231.658
MTSI,2023,187740,FEMALE,68636,,,"Senior VP, General Counsel & Secretary",41,0,0,0,0,12.571,0,414,1773.209,855.367,2231.659,2231.659,2231.658
MTSI,2023,187740,MALE,68637,,,Senior Vice President of Operations,49,0,0,0,0,12.571,0,414,1773.209,1560.431,2231.659,2231.659,2231.658
MTSI,2023,187740,MALE,68642,,,Senior Vice President of Technology,61,0,0,0,0,12.571,0,414,1773.209,1560.431,2231.659,2231.659,2231.658
MTSI,2023,187740,MALE,68645,,CFO,CFO & Senior VP,53,0,0,0,0,12.76,0,500,2386.985,2327.178,2955.746,2955.746,2955.745
CHUY,2023,187775,MALE,53397,,,Vice President of Real Estate & Development,62,1,0,0,0,7.612,0,257.369,128.597,372.973,549,549,549
CHUY,2023,187775,MALE,53398,CEO,,"Chairman, President & CEO",63,1,0,0,0,16.957,0,745.498,559.088,1620.837,2068.041,2068.041,2068.041
CHUY,2023,187775,MALE,53400,,CFO,"VP, CFO & Director",55,1,0,0,0,10.639,0,467.944,233.963,678.276,1181.49,1181.49,1181.49
CHUY,2023,187775,MALE,62293,,,Chief Culinary & Procurement Officer,61,1,0,0,0,6.748,0,296.642,148.305,284.507,749.337,749.337,749.337
CHUY,2023,187775,MALE,72474,,,Chief Operating Officer,46,1,0,0,0,2.503,0,227.096,114.572,96.913,482.273,482.273,482.273
MTDR,2023,187812,MALE,55535,,,"President of Land, Acquisitions, Divestitures & Planning",45,0,0,0,0,23.1,0,800,1787.95,2241.762,4221.05,4221.05,4221.05
MTDR,2023,187812,MALE,55537,,,President of Operations,65,0,0,0,0,23.1,0,800,1787.95,2298.622,4221.05,4221.05,4221.05
MTDR,2023,187812,MALE,55538,,,"Executive VP, Co-COO, Chief of Staff & Corporate Secretary",56,0,0,0,0,25.381,0,800,1787.95,2298.622,4223.331,4223.331,4223.331
MTDR,2023,187812,MALE,55540,CEO,,"Founder, Chairman of the Board, CEO & Secretary",71,0,0,0,0,25.699,0,1350,3575.9,4792.616,8056.599,8056.599,8056.599
MTDR,2023,187812,MALE,70206,,,Executive VP & Treasurer,41,0,0,0,0,23.1,0,450,801.205,0,2050.555,2050.555,2050.555
MTDR,2023,187812,MALE,72475,,CFO,CFO & Executive VP,46,0,0,0,0,23.1,0,600,1008.98,0,2997.08,2997.08,2997.08
VTLE,2023,187961,MALE,64095,CEO,,"President, CEO & Director",49,0,0,0,0,34.61,0,795.192,5768.703,6996.994,8236.601,8236.601,8236.601
VTLE,2023,187961,MALE,64096,,,"Executive VP, General Counsel & Secretary",41,0,0,0,0,20.73,0,398.077,1269.077,1598.825,2245.51,2245.51,2245.51
VTLE,2023,187961,MALE,66385,,CFO,Executive VP & CFO,48,0,0,0,0,79.394,0,500.962,2422.757,3701.03,3787.488,3787.488,3787.418
VTLE,2023,187961,FEMALE,72220,,,Senior VP & COO,36,0,0,0,0,35.658,0,340.977,658.256,655.193,1512.531,1512.531,1512.531
FBIN,2023,188255,MALE,52401,CEO,,CEO & Director,48,0,0,767.992,0,275.234,0,1239.423,6000.036,0,9487.427,7487.431,11487.439
FBIN,2023,188255,MALE,60333,,,Executive VP & CFO,55,0,176.513,3577.115,0,71.382,0,156.154,0,0,367.957,544.47,367.957
FBIN,2023,188255,FEMALE,66386,,,Executive VP & Group President,51,0,0,731.072,0,109.604,0,756.539,1668.719,3356.936,2860.884,2304.637,3973.384
FBIN,2023,188255,FEMALE,69936,,,"Executive VP, Chief Legal Officer & Corporate Secretary",44,0,0,0,187.992,78.996,0,519.712,749.982,0,1826.711,1576.709,2076.705
FBIN,2023,188255,FEMALE,69937,,,Executive VP & Chief Transformation Officer,59,0,0,1697.459,0,75.857,0,520.769,749.982,878.884,1574.635,1324.633,2074.623
FBIN,2023,188255,MALE,72221,,CFO,Executive VP & CFO,40,0,0,124.316,253.785,80.956,0,586.769,1012.539,1266.97,1523.957,1186.459,2536.496
CG,2023,189459,MALE,71246,,,Chief Operating Officer,,2250,0,0,0,577.147,0,500,6774.172,12549.366,10101.319,10101.319,10101.319
CG,2023,189459,MALE,71248,,,MD & General Counsel,57,1575,0,0,0,237.132,0,500,6419.168,10610.975,8731.3,8731.3,8731.3
CG,2023,189459,MALE,71252,,,Senior Advisor & MD,60,1575,0,0,0,165.792,0,500,9180.567,15336.834,11421.359,11421.359,11421.359
CG,2023,189459,MALE,71253,,CFO,Executive Officer,60,1750,0,0,0,473.302,0,500,6774.172,0,9497.474,9497.474,9497.474
CG,2023,189459,MALE,71255,,,Co-Founder & Co-Chairman of the Board,73,0,0,0,0,0,0,500,0,0,500,500,500
CG,2023,189459,MALE,72222,CEO,,CEO & Director,58,0,0,0,0,174.597,0,838.462,179981.039,64760.698,186994.098,186994.098,186994.098
CG,2023,189459,MALE,72223,,,CFO & Head of Corporate Strategy,55,2250,0,0,0,79.346,0,500,0,0,2829.346,2829.346,2829.346
XYL,2023,189491,MALE,50421,CEO,,"President, CEO & Director",58,0,17460.424,8370.029,0,276.283,0,1188.923,5205.98,3841.352,7450.358,23223.268,10825.45
XYL,2023,189491,MALE,66387,,,"CEO, President, COO & Director",51,0,0,95.851,276.249,105.413,0,647.896,1542.46,0,2143.49,1643.484,3685.95
XYL,2023,189491,MALE,66388,,,"Senior VP and President of Europe, Water Infrastructure & Global Services",54,0,292.879,78.433,39.204,119.888,0,596.891,1311.059,0,3194.509,3062.385,3194.51
XYL,2023,189491,FEMALE,66389,,CFO,Advisor,52,0,390.69,196.871,393.769,121.585,0,746.769,1311.059,0,3133.493,3099.18,3594.588
XYL,2023,189491,MALE,72224,,,Senior VP and President of Applied Water Systems & Xylem Business Transformation,53,0,0,725.628,262.328,592.579,0,547.817,578.399,410.895,2285.335,2097.84,2488.792
XYL,2023,189491,MALE,72225,,,Senior VP & CFO,44,350,0,0,0,11.713,0,195.192,3792.692,3293.797,4124.774,4124.774,4624.898
ENVA,2023,189517,MALE,49990,CEO,,Chairman & CEO,54,295.541,7388.764,20570.473,4398.341,330.483,0,956.651,4133.472,7516.504,5765.474,9791.798,9898.946
ENVA,2023,189517,MALE,55151,,CFO,Chief Financial Officer,53,85.973,1410.32,5964.096,1252.356,151.575,0,581.043,1211.195,5306.312,3398.438,3823.516,3398.438
ENVA,2023,189517,MALE,55152,,,Chief Strategy Officer,59,22.371,2098.042,4418.75,808.349,99.955,0,480.459,847.417,3788.396,2393.208,3801.875,2393.207
ENVA,2023,189517,MALE,61989,,,General Counsel & Chief Compliance Officer,50,105.292,884.063,2530.509,447.462,113.315,0,428.696,412.414,1594.202,1607.332,2155.941,1607.331
GO,2023,189579,MALE,64597,,CFO,Executive VP & CFO,49,0,2633.072,948.077,0,37.89,0,592.904,1189.08,865.821,2215.81,4848.882,2215.811
GO,2023,189579,MALE,64598,CEO,,"President, CEO & Director",48,0,0,692.833,0,37.89,0,922.466,3996.047,1826.378,6239.771,6239.771,6239.771
GO,2023,189579,MALE,64600,,,Executive VP & Chief Purchasing Officer,59,0,0,931.585,0,37.84,0,448.767,1125.03,801.251,1911.321,1911.321,1911.321
GO,2023,189579,FEMALE,66391,,,Chief Stores Officer & Executive VP,55,0,0,1272.653,0,37.84,0,482.275,967.212,699.936,1809.387,1809.387,1809.387
GO,2023,189579,FEMALE,72226,,,Executive VP & Chief Human Resources Officer,61,0,0,0,0,37.94,0,440.125,882.695,642.726,1654.673,1654.673,1654.673
GWRE,2023,190455,MALE,73298,,,"Chief Administrative Officer, General Counsel & Secretary",51,0,6.252,5.751,0,5.729,0,390,1814.491,3146.06,2578.185,2584.437,2578.185
GWRE,2023,190455,MALE,73299,,,President & Chief Revenue Officer,,0,0,0,0,5.93,0,500,3175.326,9668.293,4310.256,4310.256,4310.256
GWRE,2023,190455,FEMALE,73305,,,President & COO,56,0,0,0,0,5.793,0,425,3628.981,6021.794,4460.762,4460.762,4460.762
GWRE,2023,190455,MALE,73307,CEO,,CEO & Director,52,0,0,0,0,5.93,0,750,7851.062,12808.413,9550.493,9550.493,9550.492
GWRE,2023,190455,MALE,73318,,CFO,Chief Financial Officer,47,0,0,0,0,5.748,0,400,3628.981,5416.944,4412.129,4412.129,4412.129
NBHC,2023,190963,MALE,54019,,,Executive VP & Chief Risk Management Officer,62,0,0,360.047,26.99,42.252,0,406,262.653,220.499,1127.864,1062.668,1127.864
NBHC,2023,190963,MALE,54021,CEO,,"Chairman, President & CEO",63,0,532.84,2706.748,0,172.24,0,850,1160.363,660.011,2417.738,2669.43,3578.101
NBHC,2023,190963,MALE,61990,,CFO,Executive VP & CFO,49,0,49.478,400.687,38.106,61.765,0,469.846,373.643,277.252,1461.64,1419.072,1461.64
NBHC,2023,190963,MALE,64098,,,Head of Commercial & Specialty Banking of NBH Bank and Executive Vice President of NBH Bank,56,0,0,95.485,18.792,7.565,0,320.769,181.562,50.914,710.538,665.146,710.538
NBHC,2023,190963,FEMALE,67845,,,"Executive VP, Chief Administrative Officer, General Counsel & Secretary",46,0,0,96.53,17.986,18.866,0,326.538,175.65,130.611,756.078,712.632,821.225
VAC,2023,191255,MALE,44962,,,President of Vacation Ownership,60,0,0,0,0,34.964,0,817,1200.074,861.039,2568.531,2268.543,2568.531
VAC,2023,191255,MALE,44964,CEO,,"CEO, President & Director",56,0,0,542.316,0,38.181,0,945.106,3200.052,1765.882,5360.952,4560.964,5360.952
VAC,2023,191255,MALE,44966,,,"Executive VP, General Counsel & Secretary",60,0,221.698,202.686,0,24.335,0,485.6,800.05,637.863,1625.813,1647.499,1625.813
VAC,2023,191255,FEMALE,66392,,,President of Exchange & Third-Party Management,66,0,0,0,0,27.414,0,557,879.938,733.025,1831.976,1611.957,1831.976
VAC,2023,191255,MALE,67846,,CFO,Executive VP & CFO,55,0,0,0,0,30.297,0,511.831,1319.907,475.554,2604.534,2274.535,2604.534
VAC,2023,191255,MALE,71600,,,Executive VP & CFO,47,0,0,0,0,17.694,0,371.18,500.055,506.708,948.124,948.124,948.124
ACHC,2023,192255,MALE,55160,,CFO,Chief Financial Officer,43,0,0,0,0,62.673,0,487.925,1562.607,0,2113.206,2113.206,2113.205
ACHC,2023,192255,MALE,64099,,,Executive Vice President of Finance,66,0,0,0,0,19.255,0,394.947,1360.894,0,2127.662,2127.662,2127.662
ACHC,2023,192255,MALE,64100,,,Executive Vice President of Operations,58,0,0,247.55,0,10.96,0,652.03,1467.073,1263.366,2863.267,2863.267,2863.267
ACHC,2023,192255,MALE,69939,CEO,,CEO & Director,55,0,0,0,0,0.962,0,1000,4749.977,788.564,3842.106,3842.106,7404.606
ACHC,2023,192255,MALE,72227,,,"Executive VP, General Counsel & Secretary",53,0,0,0,0,50.403,0,217.885,2126.88,1399.68,2664.584,2664.584,2664.584
ACHC,2023,192255,FEMALE,72228,,,Chief Financial Officer,51,0,0,0,0,0,0,305.192,6000.004,2559.237,3177.195,3177.195,6677.203
PBF,2023,196159,MALE,55457,,,Executive Chairman,72,3857.625,2794,32065.541,1702.092,42.257,6575.319,1350,6012.812,4173.914,11262.694,14056.694,12183.709
PBF,2023,196159,MALE,55461,,,Senior Vice President of Commodity Risk & Strategy,50,2321.644,2909.641,8602.922,633.995,28.206,1701.674,602.5,1987.417,1461.89,4939.767,7849.408,5384.55
PBF,2023,196159,MALE,55462,,,"Senior Vice President of Supply, Trading & Optimization",61,2321.644,0,9318.022,633.995,34.706,2078.726,602.5,1987.417,1461.89,4946.267,4946.267,5385.407
PBF,2023,196159,MALE,55464,CEO,,"President, CEO & Director",50,2828.925,1106.5,15590.731,729.704,29.497,3070.306,990,7836.098,3800.913,11684.52,12791.02,12240.872
PBF,2023,196159,FEMALE,69940,,,"Senior VP, General Counsel & Corporate Secretary",53,2321.644,219.363,9606.19,633.995,39.206,1593.608,602.5,1987.417,1461.89,4950.767,5170.13,5390.007
PBF,2023,196159,FEMALE,71601,,CFO,Senior VP & CFO,66,3000.225,0,0,0,271.644,273.075,630,4527.699,1764.466,8429.568,8429.568,8562.834
YELP,2023,196268,MALE,60859,,,Chief Operating Officer,51,0,0,3863.884,0,17.563,0,500,5159.017,6198.89,6007.934,6007.934,6007.933
YELP,2023,196268,MALE,60861,CEO,,"Co-Founder, CEO & Director",46,0,5379.35,23846.765,0,30.121,0,500,10318.005,12397.684,11179.479,16558.829,11179.479
YELP,2023,196268,MALE,66393,,CFO,Chief Financial Officer,54,0,0,1240.27,82.69,3,0,500,4976.936,3510.687,5811.289,5811.289,5811.289
YELP,2023,196268,MALE,68198,,,Chief Technology Officer,50,0,179.829,14.455,0,0,0,465.424,4976.936,3583.875,5758.585,5938.414,5758.585
YELP,2023,196268,MALE,70207,,,Chief Product Officer,45,100,0,0,0,3,0,475,3641.625,4838.669,4534.41,4534.41,4534.41
CPRI,2023,198058,MALE,48298,CEO,,Chairman & CEO,65,0,0,0,0,146.658,0,1350,8499.971,9806.182,8411.636,8411.636,10536.629
CPRI,2023,198058,MALE,60441,,CFO,"Executive VP, CFO & COO",60,0,0,0,0,9.15,0,800,3000.02,3627.126,3219.165,3219.165,3969.17
CPRI,2023,198058,FEMALE,64666,,,"General Counsel, Senior VP & Chief Sustainability Officer",44,0,0,73.119,0,9.15,0,550,1749.981,1967.334,1926.635,1926.635,2364.131
CPRI,2023,198058,FEMALE,68289,,,Senior VP & Chief People Officer,43,0,0,0,0,17.783,0,500,1749.981,1046.249,1880.268,1880.268,2317.764
CPRI,2023,198058,MALE,72975,,,Chief Executive Officer of Michael Kors,49,2000,0,0,0,0,0,1000,3499.999,4306.082,6499.999,6499.999,6499.999
TRIP,2023,199356,MALE,46083,,,Chief Legal Officer & Secretary,54,0,0,0,0,6.783,0,523.462,2058.262,2062.424,2988.507,2988.507,2988.507
TRIP,2023,199356,FEMALE,66395,,,Advisor,44,0,0,0,0,417.362,0,142.692,885.345,0,1775.754,1445.399,1775.754
TRIP,2023,199356,MALE,70208,CEO,,"President, CEO & Director",52,0,0,493.241,1085.131,151.733,0,900,0,3816.688,1942.733,1942.733,1942.733
TRIP,2023,199356,MALE,70209,,CFO,Senior VP & CFO,54,400,0,0,0,42.127,0,525,2744.377,2078.764,4126.504,4126.504,4126.504
TPH,2023,258869,MALE,51542,CEO,,CEO & Non-Independent Director,62,0,0,0,0,37.19,0,960,9099.953,16989.805,13457.143,13457.143,13457.143
TPH,2023,258869,MALE,51544,,CFO,"CFO, Chief Accounting Officer & Treasurer",46,0,0,0,0,12.65,0,700,2449.899,4499.964,4982.549,4982.549,4982.549
TPH,2023,258869,MALE,51546,,,President & COO,62,0,0,990.98,0,20.36,0,930,9099.953,16989.805,13305.313,13305.313,13305.313
TPH,2023,258869,MALE,61545,,,"VP, General Counsel & Secretary",51,0,0,0,0,12.65,0,550,949.905,2238.193,2612.555,2612.555,2612.555
JHG,2023,259518,MALE,55549,,CFO,Chief Financial Officer,56,882.459,0,0,0,48.508,0,447.444,1402.733,2850.894,3257.624,3257.624,3257.625
JHG,2023,259518,FEMALE,67847,,,Chief Risk Officer & Chief Compliance Officer,49,522.018,0,0,0,39.093,0,372.87,871.11,2364.634,2113.893,2113.893,2113.893
JHG,2023,259518,FEMALE,67848,,,Chief Administrative Officer & General Counsel,49,680,0,0,0,39.056,0,350,1020.055,1839.12,2361.29,2361.29,2361.291
JHG,2023,259518,MALE,69942,CEO,,CEO & Director,,3082.5,0,0,0,355.563,0,725,5950.035,6183.855,10113.098,10113.098,10113.098
JHG,2023,259518,MALE,71602,,,Global Chief Operating Officer,56,482.245,0,0,0,74.412,0,348.012,769.966,1012.527,1714.719,1714.719,1714.719
CBRE,2023,260774,MALE,32481,CEO,,CEO & Chairman of Board,67,0,0,0,0,6,0,1250,14749.941,29568.269,8525.514,8525.514,18358.834
CBRE,2023,260774,MALE,61992,,,Chief Executive Officer of Advisory Services,58,0,0,0,0,6,0,775,4064.992,8348.498,3701.469,3701.469,5733.965
CBRE,2023,260774,MALE,66396,,,Chief Executive Officer of Real Estate Investments,50,0,0,0,0,6,0,775,4064.992,8348.498,5754.363,5754.363,5754.363
